30#99#2019-01-02#99#23267604000102#99#11#99#1#99#8#99#244#99#31#99#2051#99#33903963000000#99#0250000020002#99#O#99#338.91#99#REFERENTE A PRESTAÇÃO DE SERVIÇOS DE COFECÇÃO DE IMPRESSOS, DIAGRAMAÇÃO, IMPRESSÃO E ENCADERNAÇÃO   (Licitação Nº : 34/2018-PR)
31#99#2019-01-02#99#23267604000102#99#7#99#1#99#12#99#361#99#16#99#2019#99#33903963000000#99#0520000000023#99#O#99#3047.40#99#REFERENTE A PRESTAÇÃO DE SERVIÇOS DE COFECÇÃO DE IMPRESSOS, DIAGRAMAÇÃO, IMPRESSÃO E ENCADERNAÇÃO   (Licitação Nº : 34/2018-PR)
32#99#2019-01-02#99#23267604000102#99#7#99#3#99#12#99#365#99#16#99#2022#99#33903963000000#99#0520000000023#99#O#99#468.60#99#REFERENTE A PRESTAÇÃO DE SERVIÇOS DE COFECÇÃO DE IMPRESSOS, DIAGRAMAÇÃO, IMPRESSÃO E ENCADERNAÇÃO   (Licitação Nº : 34/2018-PR)
33#99#2019-01-02#99#01325608000159#99#10#99#1#99#10#99#301#99#24#99#2044#99#33903963000000#99#0131000000035#99#O#99#9510.83#99#REFERENTE A PRESTAÇÃO DE SERVIÇOS DE COFECÇÃO DE IMPRESSOS, DIAGRAMAÇÃO, IMPRESSÃO E ENCADERNAÇÃO   (Licitação Nº : 34/2018-PR)
34#99#2019-01-02#99#27391464000122#99#2#99#1#99#4#99#122#99#5#99#2007#99#33903028000000#99#0110000000000#99#O#99#53.10#99#REFERENTE A AQUISIÇÃO DE EPIS PARA USO DOS FUNCIONARIOS DESTA MUNICIPALIDADE  (Licitação Nº : 41/2018-PR)
35#99#2019-01-02#99#07625266000179#99#2#99#1#99#4#99#122#99#5#99#2007#99#33903028000000#99#0110000000000#99#O#99#448.90#99#REFERENTE A AQUISIÇÃO DE EPIS PARA USO DOS FUNCIONARIOS DESTA MUNICIPALIDADE  (Licitação Nº : 41/2018-PR)
36#99#2019-01-02#99#27391464000122#99#5#99#1#99#15#99#451#99#8#99#2010#99#33903028000000#99#0110000000000#99#O#99#1112.99#99#REFERENTE A AQUISIÇÃO DE EPIS PARA USO DOS FUNCIONARIOS DESTA MUNICIPALIDADE  (Licitação Nº : 41/2018-PR)
37#99#2019-01-02#99#07625266000179#99#5#99#1#99#15#99#451#99#8#99#2010#99#33903028000000#99#0110000000000#99#O#99#1285.31#99#REFERENTE A AQUISIÇÃO DE EPIS PARA USO DOS FUNCIONARIOS DESTA MUNICIPALIDADE  (Licitação Nº : 41/2018-PR)
38#99#2019-01-02#99#27391464000122#99#6#99#1#99#18#99#541#99#11#99#2013#99#33903028000000#99#0110000000000#99#O#99#173.62#99#REFERENTE A AQUISIÇÃO DE EPIS PARA USO DOS FUNCIONARIOS DESTA MUNICIPALIDADE  (Licitação Nº : 41/2018-PR)
39#99#2019-01-02#99#07625266000179#99#6#99#1#99#18#99#541#99#11#99#2013#99#33903028000000#99#0110000000000#99#O#99#253.73#99#REFERENTE A AQUISIÇÃO DE EPIS PARA USO DOS FUNCIONARIOS DESTA MUNICIPALIDADE  (Licitação Nº : 41/2018-PR)
40#99#2019-01-02#99#27391464000122#99#6#99#2#99#15#99#452#99#12#99#2014#99#33903028000000#99#0110000000000#99#O#99#2540.74#99#REFERENTE A AQUISIÇÃO DE EPIS PARA USO DOS FUNCIONARIOS DESTA MUNICIPALIDADE  (Licitação Nº : 41/2018-PR)
41#99#2019-01-02#99#07625266000179#99#6#99#2#99#15#99#452#99#12#99#2014#99#33903028000000#99#0110000000000#99#O#99#2921.90#99#REFERENTE A AQUISIÇÃO DE EPIS PARA USO DOS FUNCIONARIOS DESTA MUNICIPALIDADE  (Licitação Nº : 41/2018-PR)
42#99#2019-01-02#99#27391464000122#99#7#99#2#99#12#99#365#99#16#99#2021#99#33903028000000#99#0121000240000#99#O#99#616.85#99#REFERENTE A AQUISIÇÃO DE EPIS PARA USO DOS FUNCIONARIOS DESTA MUNICIPALIDADE  (Licitação Nº : 41/2018-PR)
43#99#2019-01-02#99#07625266000179#99#7#99#2#99#12#99#365#99#16#99#2021#99#33903028000000#99#0121000240000#99#O#99#592.95#99#REFERENTE A AQUISIÇÃO DE EPIS PARA USO DOS FUNCIONARIOS DESTA MUNICIPALIDADE  (Licitação Nº : 41/2018-PR)
44#99#2019-01-02#99#27391464000122#99#7#99#3#99#12#99#365#99#16#99#2022#99#33903028000000#99#0121000240000#99#O#99#423.30#99#REFERENTE A AQUISIÇÃO DE EPIS PARA USO DOS FUNCIONARIOS DESTA MUNICIPALIDADE  (Licitação Nº : 41/2018-PR)
45#99#2019-01-02#99#07625266000179#99#7#99#3#99#12#99#365#99#16#99#2022#99#33903028000000#99#0121000240000#99#O#99#307.67#99#REFERENTE A AQUISIÇÃO DE EPIS PARA USO DOS FUNCIONARIOS DESTA MUNICIPALIDADE  (Licitação Nº : 41/2018-PR)
46#99#2019-01-02#99#27391464000122#99#10#99#1#99#10#99#301#99#24#99#2044#99#33903028000000#99#0131000000035#99#O#99#112.10#99#REFERENTE A AQUISIÇÃO DE EPIS PARA USO DOS FUNCIONARIOS DESTA MUNICIPALIDADE  (Licitação Nº : 41/2018-PR)
47#99#2019-01-02#99#07625266000179#99#10#99#1#99#10#99#301#99#24#99#2044#99#33903028000000#99#0131000000035#99#O#99#1252.72#99#REFERENTE A AQUISIÇÃO DE EPIS PARA USO DOS FUNCIONARIOS DESTA MUNICIPALIDADE  (Licitação Nº : 41/2018-PR)
48#99#2019-01-02#99#03045264000150#99#2#99#1#99#4#99#122#99#5#99#2007#99#33903947000000#99#0110000000000#99#O#99#55116.00#99#1 Prestação de serviços de locação de equipamentos de telecomunicação com sua devida instalação, configuração, manutenção (preventiva e corretiva) e suporte técnico visando a interligação da rede de dados entre 31 órgãos municipais. 2 Prestação de serviço  (Licitação Nº : 58/2018-PR)
49#99#2019-01-02#99#74209909000271#99#2#99#1#99#4#99#122#99#5#99#2007#99#33903947000000#99#0110000000000#99#O#99#30840.00#99#1 Prestação de serviços de locação de equipamentos de telecomunicação com sua devida instalação, configuração, manutenção (preventiva e corretiva) e suporte técnico visando a interligação da rede de dados entre 31 órgãos municipais. 2 Prestação de serviço  (Licitação Nº : 58/2018-PR)
50#99#2019-01-02#99#06258092000190#99#10#99#1#99#10#99#301#99#24#99#2044#99#33903400000000#99#0131000000035#99#O#99#151200.00#99#GESTÃO DE SERVIÇOS MÉDICOS DE ESTRATEGIA DE SAUDE DA FAMILIA  (Licitação Nº : 49/2018-PR)
51#99#2019-01-02#99#43776517000180#99#1#99#2#99#4#99#122#99#4#99#2006#99#33903944000000#99#0110000000000#99#O#99#5000.00#99#TAXA MENSAL DE AGUA E ESGOTO DO FUNDO DE SOLIDARIEDADE
52#99#2019-01-02#99#43776517000180#99#2#99#1#99#4#99#122#99#5#99#2007#99#33903944000000#99#0110000000000#99#O#99#12000.00#99#TAXA MENSAL DE AGUA E ESGOTO DO DEPARTAMENTO DE ADMINISTRAÇÃO
53#99#2019-01-02#99#43776517000180#99#5#99#1#99#15#99#451#99#8#99#2010#99#33903944000000#99#0110000000000#99#O#99#2000.00#99#TAXA MENSAL DE AGUA E ESGOTO DO DEPARTAMENTO DE OBRAS PÚBLICAS E URBANISMO
54#99#2019-01-02#99#08714485000197#99#1#99#1#99#4#99#122#99#3#99#2003#99#33903957000000#99#0110000000000#99#O#99#28050.00#99#LOCAÇÃO MENSAL DE SISTEMAS DE INFORMÁTICA   (Licitação Nº : 54/2018-PR)
55#99#2019-01-02#99#43776517000180#99#6#99#2#99#15#99#452#99#12#99#2014#99#33903944000000#99#0110000000000#99#O#99#13000.00#99#TAXA MENSAL DE AGUA E ESGOTO DO DEPARTAMENTO DE SERVIÇOS PUBLICOS
56#99#2019-01-02#99#43776517000180#99#7#99#4#99#12#99#306#99#18#99#2027#99#33903944000000#99#0110000000000#99#O#99#10500.00#99#TAXA MENSAL DE AGUA E ESGOTO DO DEPARTAMENTO DE ALIMENTAÇÃO ESCOLAR
57#99#2019-01-02#99#24776655888#99#11#99#2#99#8#99#243#99#33#99#2054#99#33903615000000#99#0110000000000#99#O#99#7150.00#99#Locação de imóvel visando a instalação do conselho tutelar  (Licitação Nº : 10/2018-DL)
58#99#2019-01-02#99#43776517000180#99#7#99#5#99#12#99#363#99#20#99#2033#99#33903944000000#99#0110000000000#99#O#99#5500.00#99#TAXA MENSAL DE AGUA E ESGOTO DO DEPARTAMENTO DE ENSINO PROFISSIONALIZANTES
59#99#2019-01-02#99#43776517000180#99#8#99#1#99#27#99#813#99#22#99#2042#99#33903944000000#99#0110000000000#99#O#99#7500.00#99#TAXA MENSAL DE AGUA E ESGOTO DO DEPARTAMENTO DA CULTURA E TURISMO
60#99#2019-01-02#99#43776517000180#99#9#99#1#99#27#99#812#99#23#99#2043#99#33903944000000#99#0110000000000#99#O#99#13000.00#99#TAXA MENSAL DE AGUA E ESGOTO DO DEPARTAMENTO DE ESPORTE E LAZER
61#99#2019-01-02#99#03012053883#99#10#99#1#99#10#99#301#99#40#99#2123#99#33903615000000#99#0131000000035#99#O#99#14800.00#99#REFERENTE A LOCAÇÃO DE 01 IMOVEL PARA INSTALAÇÃO DO CENTRO DE ATENÇÃO PSICOSSOCIAL (CAPS)   (Licitação Nº : 5/2018-DL)
62#99#2019-01-02#99#62577929000135#99#6#99#2#99#15#99#452#99#12#99#2014#99#33903999000000#99#0110000000000#99#O#99#8761.80#99#ADESÃO AO INTRAGOV  (Licitação Nº : 6/2018-DL)
63#99#2019-01-02#99#43776517000180#99#11#99#2#99#8#99#243#99#33#99#2053#99#33903944000000#99#0110000000000#99#O#99#650.00#99#TAXA MENSAL DE AGUA E ESGOTO DO DEPARTAMENTO DO FUNDO MUNICIPAL DOS DIREITOS DA CRIANÇA E ADOLESCENTE
64#99#2019-01-02#99#48066047000184#99#1#99#1#99#4#99#122#99#3#99#2004#99#33903990000000#99#0110000000000#99#O#99#64164.24#99#Prestação de serviços de publicidade legal de todos os atos oficiais de interesse da Contratante, pelo sistema on line, nos respectivos cadernos do Diário Oficial do Estado de São Paulo.    (Licitação Nº : 8/2018-DL)
65#99#2019-01-02#99#43776517000180#99#7#99#1#99#12#99#361#99#16#99#2019#99#33903944000000#99#0520000000023#99#O#99#39000.00#99#TAXA MENSAL DE AGUA E ESGOTO DO DEPARTAMENTO DO ENSINO FUNDAMENTAL
66#99#2019-01-02#99#43776517000180#99#7#99#2#99#12#99#365#99#16#99#2021#99#33903944000000#99#0520000000023#99#O#99#15200.00#99#TAXA MENSAL DE AGUA E ESGOTO DO DEPARTAMENTO DE ENSINO PRÉ ESCOLA
67#99#2019-01-02#99#43776517000180#99#7#99#3#99#12#99#365#99#16#99#2022#99#33903944000000#99#0520000000023#99#O#99#17000.00#99#TAXA MENSAL DE AGUA E ESGOTO DO DEPARTAMENTO DE CRECHES MUNICIPAIS
68#99#2019-01-02#99#43776517000180#99#10#99#1#99#10#99#301#99#24#99#2044#99#33903944000000#99#0131000000035#99#O#99#17000.00#99#TAXA MENSAL DE AGUA E ESGOTO DO DEPARTAMENTO DO FUNDO MUNICIPAL DE SAUDE
69#99#2019-01-02#99#43776517000180#99#11#99#1#99#8#99#244#99#32#99#2101#99#33903944000000#99#0550000950000#99#O#99#2500.00#99#TAXA MENSAL DE AGUA E ESGOTO DO DEPARTAMENTO DE ASSISTÊNCIA SOCIAL - BLPSEAC FNAS
70#99#2019-01-02#99#43776517000180#99#11#99#1#99#8#99#242#99#32#99#2100#99#33903944000000#99#0550001000000#99#O#99#600.00#99#TAXA MENSAL DE AGUA E ESGOTO DO DEPARTAMENTO DE ASSISTÊNCIA SOCIAL - BLPSEMC FNAS
71#99#2019-01-02#99#43776517000180#99#11#99#1#99#8#99#242#99#31#99#2097#99#33903944000000#99#0550001010000#99#O#99#700.00#99#TAXA MENSAL DE AGUA E ESGOTO DO DEPARTAMENTO DE ASSISTÊNCIA SOCIAL - BLPSB FNAS
72#99#2019-01-02#99#43776517000180#99#11#99#1#99#8#99#244#99#30#99#2050#99#33903944000000#99#0151000000040#99#O#99#3000.00#99#TAXA MENSAL DE AGUA E ESGOTO DO DEPARTAMENTO DO FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL
73#99#2019-01-02#99#01613433000185#99#2#99#1#99#4#99#122#99#5#99#2007#99#33903999000000#99#0110000000000#99#O#99#2000000.00#99#Despesas correspondentes ao Convênio São Francisco - Geral e Liminar Idoso
74#99#2019-01-02#99#21129497000112#99#3#99#1#99#4#99#62#99#6#99#2008#99#33903999000000#99#0110000000000#99#O#99#2905.20#99#REFERENTE A SERVIÇO DE ACOMPANHAMENTO DE PUBLICAÇÃO EM DIÁRIO OFICIAL  (Compra Direta Nº 1/2019)
75#99#2019-01-02#99#02558157000162#99#1#99#1#99#4#99#122#99#3#99#2003#99#33903958000000#99#0110000000000#99#O#99#8307.60#99#Contratação de empresa especializada para prestação de Serviços telecomunicações nas modalidades STFC (Serviço Telefônico Fixo Comutado) analógico e digital, link de conexão de internet dedicado com garantia de 99% da velocidade e link de conexão a Intern  (Licitação Nº : 52/2015-PR)
76#99#2019-01-02#99#02558157000162#99#2#99#1#99#4#99#122#99#5#99#2007#99#33903958000000#99#0110000000000#99#O#99#19169.20#99#Contratação de empresa especializada para prestação de Serviços telecomunicações nas modalidades STFC (Serviço Telefônico Fixo Comutado) analógico e digital, link de conexão de internet dedicado com garantia de 99% da velocidade e link de conexão a Intern  (Licitação Nº : 52/2015-PR)
77#99#2019-01-02#99#02558157000162#99#7#99#1#99#12#99#361#99#16#99#2019#99#33903958000000#99#0520000000023#99#O#99#7625.00#99#Contratação de empresa especializada para prestação de Serviços telecomunicações nas modalidades STFC (Serviço Telefônico Fixo Comutado) analógico e digital, link de conexão de internet dedicado com garantia de 99% da velocidade e link de conexão a Intern  (Licitação Nº : 52/2015-PR)
78#99#2019-01-02#99#02558157000162#99#7#99#4#99#12#99#306#99#18#99#2027#99#33903958000000#99#0110000000000#99#O#99#1618.60#99#Contratação de empresa especializada para prestação de Serviços telecomunicações nas modalidades STFC (Serviço Telefônico Fixo Comutado) analógico e digital, link de conexão de internet dedicado com garantia de 99% da velocidade e link de conexão a Intern  (Licitação Nº : 52/2015-PR)
79#99#2019-01-02#99#02558157000162#99#10#99#1#99#10#99#301#99#24#99#2044#99#33903958000000#99#0131000000035#99#O#99#9867.40#99#Contratação de empresa especializada para prestação de Serviços telecomunicações nas modalidades STFC (Serviço Telefônico Fixo Comutado) analógico e digital, link de conexão de internet dedicado com garantia de 99% da velocidade e link de conexão a Intern  (Licitação Nº : 52/2015-PR)
80#99#2019-01-02#99#02558157000162#99#11#99#1#99#8#99#244#99#30#99#2050#99#33903958000000#99#0151000000040#99#O#99#4621.80#99#Contratação de empresa especializada para prestação de Serviços telecomunicações nas modalidades STFC (Serviço Telefônico Fixo Comutado) analógico e digital, link de conexão de internet dedicado com garantia de 99% da velocidade e link de conexão a Intern  (Licitação Nº : 52/2015-PR)
81#99#2019-01-02#99#02558157000162#99#7#99#3#99#12#99#365#99#16#99#2022#99#33903958000000#99#0121000240000#99#O#99#2769.20#99#Contratação de empresa especializada para prestação de Serviços telecomunicações nas modalidades STFC (Serviço Telefônico Fixo Comutado) analógico e digital, link de conexão de internet dedicado com garantia de 99% da velocidade e link de conexão a Intern  (Licitação Nº : 52/2015-PR)
82#99#2019-01-02#99#02558157000162#99#7#99#2#99#12#99#365#99#16#99#2021#99#33903958000000#99#0121000240000#99#O#99#3471.20#99#Contratação de empresa especializada para prestação de Serviços telecomunicações nas modalidades STFC (Serviço Telefônico Fixo Comutado) analógico e digital, link de conexão de internet dedicado com garantia de 99% da velocidade e link de conexão a Intern  (Licitação Nº : 52/2015-PR)
83#99#2019-01-02#99#02558157000162#99#7#99#3#99#12#99#365#99#16#99#2022#99#33903958000000#99#0121000240000#99#O#99#468.00#99#Contratação de empresa especializada para prestação de Serviços telecomunicações nas modalidades STFC (Serviço Telefônico Fixo Comutado) analógico e digital, link de conexão de internet dedicado com garantia de 99% da velocidade e link de conexão a Intern  (Licitação Nº : 52/2015-PR)
84#99#2019-01-02#99#08358692000156#99#10#99#1#99#10#99#301#99#24#99#2044#99#33903957000000#99#0131000000035#99#O#99#2416.66#99#Contratação de Licença de uso de Sistema de Gestão em Saúde Pública, mediante locação, contemplando a manutenção/atualização e, ainda, Implantação, Conversão e Treinamento, com acesso simultâneo de usuários e que atenda as especificações técnicas, os quantitativos e os serviços técnicos constantes n  (Licitação Nº : 14/2017-PR)
85#99#2019-01-02#99#58714006804#99#6#99#3#99#15#99#452#99#13#99#2016#99#33903645000000#99#0145000000037#99#O#99#3600.00#99#Pagamento de pró-labore ao membro julgador representante do órgão Executivo Municipal de Trânsito, nomeado menbro da Junta Administrativa de Recursos de Infração (JARI), pelo decreto n° 4503/15 de 18/04/2017  e 4753/18 de 14/11/2018
86#99#2019-01-02#99#01983935808#99#6#99#3#99#15#99#452#99#13#99#2016#99#33903645000000#99#0145000000037#99#O#99#3600.00#99#Pagamento de pró-labore ao membro julgador representante do órgão Executivo Municipal de Trânsito, nomeado menbro da Junta Administrativa de Recursos de Infração (JARI), pelo decreto n° 4503/15 de 18/04/2017  e 4753/18 de 14/11/2018
87#99#2019-01-02#99#04214607848#99#6#99#3#99#15#99#452#99#13#99#2016#99#33903645000000#99#0145000000037#99#O#99#3600.00#99#Pagamento de pró-labore ao membro julgador representante do órgão Executivo Municipal de Trânsito, nomeado menbro da Junta Administrativa de Recursos de Infração (JARI), pelo decreto n° 4503/15 de 18/04/2017  e 4753/18 de 14/11/2018
88#99#2019-01-02#99#17080196000174#99#2#99#1#99#4#99#122#99#5#99#2007#99#33903017000000#99#0110000000000#99#O#99#535.00#99#AQUISIÇÃO DE MEMÓRIA PARA SERVIDOR.  (Compra Direta Nº 2/2019)
89#99#2019-01-02#99##99#7#99#6#99#12#99#361#99#21#99#2034#99#31901144000000#99#0226100000030#99#O#99#24694.98#99#Pagto de Férias - Janeiro de 2018
90#99#2019-01-02#99##99#7#99#6#99#12#99#361#99#21#99#2038#99#31901144000000#99#0226200000033#99#O#99#7358.60#99#Pagto de Férias - Janeiro de 2018
91#99#2019-01-02#99##99#7#99#6#99#12#99#365#99#21#99#2035#99#31901144000000#99#0226100000030#99#O#99#10648.05#99#Pagto de Férias - Janeiro de 2018
92#99#2019-01-02#99#05542321000131#99#2#99#1#99#4#99#122#99#5#99#2007#99#33903001000000#99#0110000000000#99#O#99#187.85#99#AQUISIÇÃO DE LUBRIFICANTES PARA A MANUTENÇÃO DOS VEÍCULOS DA FROTA.  (Licitação Nº : 33/2018-PR)
93#99#2019-01-02#99#05542321000131#99#4#99#1#99#4#99#123#99#7#99#2009#99#33903001000000#99#0110000000000#99#O#99#55.25#99#AQUISIÇÃO DE LUBRIFICANTES PARA A MANUTENÇÃO DOS VEÍCULOS DA FROTA.  (Licitação Nº : 33/2018-PR)
94#99#2019-01-02#99#05542321000131#99#5#99#1#99#15#99#451#99#8#99#2010#99#33903001000000#99#0110000000000#99#O#99#132.60#99#AQUISIÇÃO DE LUBRIFICANTES PARA A MANUTENÇÃO DOS VEÍCULOS DA FROTA.  (Licitação Nº : 33/2018-PR)
